account_id,churn_flag,churn_probability,risk_level,plan_tier,industry,mrr_amount,arr_amount,billing_frequency,expected_mrr_at_risk,expected_arr_at_risk,top_risk_increasing,top_risk_decreasing,top_feature,action_category,suggested_action,urgency
A-ccc747,True,0.6424065482321081,Medium,Pro,HealthTech,304,3648,annual,195.29159066256085,2343.4990879507304,country_FR (+0.616); total_errors (+0.522); referral_source_event (+0.390),total_usage_count (-0.808); engagement_trend_ratio (-0.361); country_US (-0.312),country_FR,Segment-Level,Not an individually actionable behavior — this account's region shows elevated structural risk; consider region-specific support/localization review rather than one-off outreach,Monitor / act within the month
A-bb3bd4,False,0.5134310514651265,Medium,Basic,HealthTech,437,5244,annual,224.36936949026023,2692.4324338831234,total_errors (+0.598); industry_HealthTech (+0.358); country_US (+0.200),total_usage_count (-0.686); engagement_trend_ratio (-0.301); industry_DevTools (-0.195),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,Monitor / act within the month
A-09316c,False,0.4235703837545422,Medium,Enterprise,FinTech,13930,167160,annual,5900.335445700773,70804.02534840927,tenure_months (+0.523); tenure_days (+0.522); total_usage_count (+0.294),engagement_trend_ratio (-0.715); country_US (-0.312); referral_source_organic (-0.222),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-96bbc6,False,0.539333310670646,Medium,Enterprise,Cybersecurity,741,8892,monthly,399.6459832069487,4795.751798483385,engagement_trend_ratio (+0.499); country_US (+0.200); tenure_months (+0.192),referral_source_organic (-0.222); industry_DevTools (-0.195); industry_HealthTech (-0.101),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-bc4d48,False,0.4559619290790069,Medium,Pro,EdTech,665,7980,annual,303.2146828375396,3638.576194050475,total_errors (+0.674); tenure_months (+0.286); tenure_days (+0.285),engagement_trend_ratio (-0.804); total_usage_count (-0.663); industry_DevTools (-0.195),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,Monitor / act within the month
A-b30291,True,0.7788620813894452,High,Basic,HealthTech,245,2940,annual,190.8212099404141,2289.854519284969,tenure_months (+0.419); tenure_days (+0.418); referral_source_event (+0.390),engagement_trend_ratio (-0.237); industry_DevTools (-0.195); total_errors (-0.163),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Act this week
A-cdf020,False,0.2301484848811169,Low,Pro,DevTools,2156,25872,monthly,496.200133403688,5954.401600844256,engagement_trend_ratio (+0.656); industry_DevTools (+0.654); total_errors (+0.332),tenure_months (-0.498); tenure_days (-0.497); total_usage_count (-0.436),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,No action needed
A-e6afc1,False,0.316586230854428,Medium,Pro,DevTools,0,0,monthly,0.0,0.0,total_usage_count (+0.736); industry_DevTools (+0.654); engagement_trend_ratio (+0.366),tenure_months (-0.948); tenure_days (-0.947); distinct_features_used (-0.142),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-e3bd71,False,0.4011978330014295,Medium,Basic,Cybersecurity,1519,18228,annual,609.4195083291714,7313.034099950058,engagement_trend_ratio (+1.305); total_usage_count (+0.576); country_US (+0.200),tenure_months (-0.873); tenure_days (-0.871); referral_source_partner (-0.195),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-b179bf,False,0.5317505983293338,Medium,Basic,Cybersecurity,0,0,annual,0.0,0.0,tenure_months (+0.643); tenure_days (+0.642); total_errors (+0.332),engagement_trend_ratio (-0.915); total_usage_count (-0.362); country_US (-0.312),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-098560,True,0.5390655312807512,Medium,Enterprise,DevTools,796,9552,monthly,429.0961628994779,5149.153954793736,industry_DevTools (+0.654); total_usage_count (+0.298); country_UK (+0.227),country_US (-0.312); total_errors (-0.201); industry_HealthTech (-0.101),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-82861f,False,0.2970799687661877,Low,Basic,DevTools,8159,97908,annual,2423.8754651633253,29086.505581959904,industry_DevTools (+0.654); country_UK (+0.227); tenure_months (+0.161),total_errors (-0.620); engagement_trend_ratio (-0.456); country_US (-0.312),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,No action needed
A-94c3cd,False,0.2370801317453109,Low,Enterprise,FinTech,6368,76416,monthly,1509.7262789541398,18116.71534744968,total_errors (+0.332); country_CA (+0.256); referral_source_other (+0.211),total_usage_count (-0.722); tenure_months (-0.407); tenure_days (-0.406),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,No action needed
A-a33200,False,0.4930558399638362,Medium,Basic,HealthTech,551,6612,monthly,271.6737678200737,3260.085213840885,tenure_months (+0.533); tenure_days (+0.532); industry_HealthTech (+0.358),engagement_trend_ratio (-0.817); referral_source_partner (-0.195); industry_DevTools (-0.195),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-034368,False,0.3407994397187597,Medium,Enterprise,EdTech,4577,54924,monthly,1559.8390355927631,18718.06842711316,engagement_trend_ratio (+0.518); referral_source_event (+0.390); country_US (+0.200),total_usage_count (-0.882); tenure_months (-0.287); tenure_days (-0.286),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-b54c01,False,0.4967331356072024,Medium,Enterprise,DevTools,551,6612,annual,273.69995771956854,3284.3994926348223,industry_DevTools (+0.654); tenure_months (+0.570); tenure_days (+0.569),total_usage_count (-1.034); engagement_trend_ratio (-1.028); days_since_last_activity (-0.939),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-d82ef9,True,0.5767211514126779,Medium,Basic,EdTech,494,5928,monthly,284.9002487978629,3418.8029855743544,total_usage_count (+0.736); tenure_months (+0.721); tenure_days (+0.720),total_errors (-0.734); engagement_trend_ratio (-0.623); country_US (-0.312),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-bb2f49,False,0.2415974689911775,Low,Pro,Cybersecurity,1372,16464,monthly,331.4717274558955,3977.6607294707455,total_usage_count (+0.497); engagement_trend_ratio (+0.469); days_since_last_activity (+0.227),tenure_months (-0.706); tenure_days (-0.705); total_errors (-0.582),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,No action needed
A-1f559b,True,0.3019034650409653,Medium,Enterprise,HealthTech,190,2280,annual,57.36165835778341,688.3399002934009,industry_HealthTech (+0.358); country_US (+0.200); auto_renew_flag (+0.113),total_usage_count (-0.354); days_since_last_activity (-0.302); referral_source_organic (-0.222),industry_HealthTech,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-5a215a,False,0.1703725105461596,Low,Enterprise,EdTech,4263,51156,annual,726.2980124582783,8715.57614949934,total_usage_count (+1.236); country_FR (+0.616); referral_source_other (+0.211),total_errors (-1.686); country_US (-0.312); engagement_trend_ratio (-0.309),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,No action needed
A-3f9cc0,False,0.6070935494679996,Medium,Basic,HealthTech,5970,71640,monthly,3624.348490323958,43492.1818838875,referral_source_event (+0.390); industry_HealthTech (+0.358); tenure_months (+0.263),engagement_trend_ratio (-0.667); total_usage_count (-0.327); industry_DevTools (-0.195),referral_source_event,Segment-Level,Not an individually actionable behavior — this account's acquisition channel shows elevated structural risk; consider reviewing onboarding quality for this channel rather than one-off outreach,Monitor / act within the month
A-f9cc74,False,0.713951760517561,High,Enterprise,DevTools,0,0,monthly,0.0,0.0,industry_DevTools (+0.654); country_FR (+0.616); tenure_months (+0.604),engagement_trend_ratio (-0.948); country_US (-0.312); referral_source_partner (-0.195),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Act this week
A-ed510f,False,0.3134142731609151,Medium,Basic,Cybersecurity,2058,24696,monthly,645.0065741651632,7740.078889981959,engagement_trend_ratio (+2.139); country_IN (+0.328); ticket_count (+0.113),tenure_months (-1.047); tenure_days (-1.045); country_US (-0.312),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-5c9849,False,0.3838836000908673,Medium,Basic,EdTech,931,11172,monthly,357.39563168459745,4288.747580215169,tenure_months (+0.661); tenure_days (+0.660); country_IN (+0.328),engagement_trend_ratio (-0.966); upgrade_flag (-0.348); country_US (-0.312),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-a7bd4b,False,0.2715970135749491,Low,Enterprise,Cybersecurity,342,4104,monthly,92.8861786426326,1114.6341437115912,engagement_trend_ratio (+1.381); total_usage_count (+0.333); days_since_last_activity (+0.200),tenure_months (-0.972); tenure_days (-0.970); total_errors (-0.392),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,No action needed
A-d4ac0e,False,0.461145722435679,Medium,Basic,DevTools,882,10584,monthly,406.73052718826887,4880.766326259226,total_usage_count (+1.181); industry_DevTools (+0.654); country_UK (+0.227),total_errors (-1.001); engagement_trend_ratio (-0.484); country_US (-0.312),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-ffdfd5,True,0.5839138274436809,Medium,Basic,EdTech,147,1764,monthly,85.83533263422109,1030.0239916106532,tenure_months (+0.507); tenure_days (+0.506); country_US (+0.200),referral_source_organic (-0.222); industry_DevTools (-0.195); industry_HealthTech (-0.101),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-0dbdc6,True,0.7131571584806478,High,Pro,Cybersecurity,2303,27636,annual,1642.4009359809318,19708.811231771186,engagement_trend_ratio (+1.344); country_DE (+0.814); days_since_last_activity (+0.240),country_US (-0.312); tenure_months (-0.300); tenure_days (-0.299),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Act this week
